artist_id,nb_fan,nb_album
94692,837,26
5592868,0,1
2545591,191,2
5583460,227,1
1468531,37,0
275686,481,11
6962321,59,11
4578011,72,7
11141854,22,1
8150,7861,36
75313,1776,14
11288614,16,1
7553512,2464,1
11767,8331,24
11340750,111,5
69249,235,5
70714,2676,3
194892,40,0
64371,5796,17
5519,576,6
67648,4266,1
10927,350,6
71737,97,13
173724,55,0
12355,741,15
78437,120,22
70417,10538,184
134793,130,4
1516590,243,32
9349,877,10
199294,52,1
271866,64,0
1716,3829,6
5021,17228,212
108079,195,2
120624,43,9
153581,42,9
147781,74,7
14590,435,1
146348,471,5
1490729,14,0
89347,283,8
4490,13674,0
6509391,0,2
277561,25,0
195022,4283,2
5286273,2,0
1489526,0,0
1489524,0,0
297007,286,5
256050,211,1
319055,4,0
330907,105,1
351178,2374,1
167224,5661,2
148958,278,32
378174,422,4
5038982,169,0
501789,6,0
509223,248,2
12520,260,0
413820,78,2
993899,703,1
268644,949,20
359106,9,19
4630683,29,17
617448,4139,0
617449,414,3
79115,135,81
149207,204,7
244164,635,73
789194,2568,22
545855,1,3
1018962,5,17
1030925,49,2
1038357,28,0
1087559,9,15
520517,1608,3
667558,1435,4
1170260,64,1
1038199,14,0
94047,1759,6
1203449,8,0
1203451,22,1
262468,15,0
1176456,145,1
152346,719,1
1203450,4,0
82990,494,0
283119,1519,12
5206685,6,30
15476,24918,7
1239170,29,0
11245,5158,1
397981,1224,3
1324941,187,1
328717,271,4
1391614,23,0
66905,62,13
392227,278,6
1402649,12,0
400075,4308,7
5866581,347,0
1452868,1067,5
1461021,300,33
11188,527,19
67085,242,12
1203447,56,1
1694015,127,1
7036,1011,5
1861711,245,2
518703,265,13
1570671,37,1
4257539,0,0
1076,967,0
431328,45704,6
203881,112,0
2479181,9,1
142906,11118,113
16863,4364,7
111582,711,2
3559601,202,0
3694011,470,0
3693951,1833,0
4512128,21,0
997096,8,0
363933,102,24
1360089,1,3
4774327,496,0
410908,283,2
147819,700,9
4036478,4,1
4839540,3,1
4050662,64,1
4057061,229,0
4081025,155,1
244766,7912,17
1956571,258,11
1662826,48,30
4273015,14802,12
396537,196,3
94890,2326,32
202527,3,1
174526,1663,4
310792,2340,0
1169508,318,1
251040,190,13
79009,61,19
4570223,51,2
187816,225,6
4628735,39,0
1238121,92,1
4637658,27,2
4701151,61,0
482807,181,12
8360,5422,14
4888459,2177,1
6732033,256,0
6732039,1,0
6732031,108,0
170155,26,4
170164,28,2
5046254,2,0
412430,928,8
4867780,613,0
182304,3115,13
440483,1206,19
1232414,853,2
4491052,88,4
76279,4,0
3655221,22,1
1659592,36,1
1184760,145,3
5377823,555,1
5416637,0,1
471177,627,4
432085,2886,17
4658261,631,5
2376321,66,7
5523782,239,0
1964781,71,0
1573617,308,0
5565177,4,4
1282849,734,7
5707145,283,3
89094,16615,0
5802984,24,19
557281,0,3
87384,9327,28
304829,163,4
5005624,446,5
278824,26,2
1279771,456,17
91827,10,0
13817,321,0
70384,3729,20
5989174,113,1
5265181,263,4
5849131,603,5
4854,1425,2
6186688,49,1
111922,705,2
6552181,0,1
1324176,1,20
1642489,3734,3
4730072,111,0
6741307,28,0
6183142,1,2
6741305,0,1
6718287,25,0
5372420,91,1
6889415,361,0
6889417,45,0
6889409,12,3
5344148,64,2
1271517,347,21
5489142,2475,9
7145527,750,1
7144797,118,1
1048376,11,5
258799,1015,13
9941914,6,1
7423694,3,3
870569,12955,2
6528945,3011,3
7560796,1077,1
485770,33131,4
7647490,214,3
4444152,0,1
55424,375,2
5046096,143,5
5071784,259,2
4452540,422,10
297707,11773,65
3618331,278,18
7729174,162,0
7885682,122,0
7885680,115,0
7885684,124,0
8211480,44,1
1605283,4,1
4322555,2350,10
5856564,363,4
6192834,55,3
4437499,92,8
5506304,76,6
7681362,20,0
5486533,34,10
5028244,222,1
4017972,205,2
9326976,1,0
9326966,8,0
9326978,4,0
9326968,97,0
9326970,1,0
7591672,43,4
9326964,121,0
9326974,6,0
9326972,772,0
9326980,64,0
5587890,3590,8
6063994,3,2
3626641,433,8
4895746,236,1
9933498,7,0
4676748,37,1
7669706,31,5
10009386,6823,2
198892,41,1
10039496,202,0
7648346,240,23
397508,255,7
5090251,367,1
5570651,24,3
9903932,2253,4
10258850,9,1
2604161,11081,19
134853,291,19
5121187,200,1
60940,740,29
8707974,52,14
10182154,99,0
8888440,66,0
369608,1239,40
9955018,535,2
4665525,542,7
187246,80,8
1086809,1164,1
272428,15828,6
794740,385,5
242266,24,4
10861896,4,1
263085,650,9
6745115,334,2
85085,757,3
11207228,2,5
1110532,2,1
646032,290,8
5371877,273,10
6267916,313,1
88424,8906,9
79805,1297,1
67644,11258,13
194442,47,0
2100,3265,5
75970,24,0
219,8399,54
16977,103,0
16975,1862,1
169589,39,5
16968,4277,0
1201821,4,4
104472,7,6
102597,29,3
122612,0,5
123036,423,1
106741,276,16
129271,14,1
11719,2698,27
148704,30,1
1547,3079,5
202344,5,0
202348,32,0
5111763,306,10
208067,12,0
4397,838,22
208193,114,3
1930,947,2
215340,380,5
1503045,8,0
4939,121218,15
253430,15,1
2638,3840,14
8755,10025,0
170557,34,7
16865,488,8
8725,164,0
333692,113,1
1676834,27,0
337441,4,0
338008,4,0
338013,16,0
256192,264,8
5308,28570,6
1470081,11,0
524251,381,3
310877,3,0
478545,448,1
338164,959,12
662323,291,3
82656,35,18
811094,22,0
1026401,768,1
244513,121,42
1094676,75,0
1152875,40,5
268752,2,13
1163555,11,4
16576,1036,8
12500,1950,3
1235681,744,2
190640,354,1
614768,5082,2
1319576,471,3
1357513,5,1
1391935,55,1
1390622,766,3
1275986,883,1
361385,1440,9
1055024,229,0
125964,16,2
156799,4,44
177977,37,11
2178321,7,2
4212098,90,0
360297,484,10
1853751,403,38
2623781,9,0
3158631,117,1
1329354,96,137
347202,89686,29
3608021,12,1
1440117,6640,12
1679908,2,7
3994111,95,1
4028452,705,1
4041405,41,1
4050350,758,1
59110,5305,14
67582,1501,13
198397,136,3
4346531,1922,1
257981,93,16
4384290,10,1
1518322,91759,2
289670,3402,0
1267409,241,8
262902,205,5
4542059,270,1
302083,35,29
4438863,19,18
412408,894,4
4711619,48,0
1546351,8,10
558053,77,21
3342521,229,5
1673960,19367,25
789233,613,0
4906650,98,2
111914,278,4
5108605,1,1
5128105,4487,12
4813002,222,6
5360386,9,1
5478681,1297,2
172602,4510,14
5564607,75,57
259290,675,8
90892,6,0
118609,129,2
1196273,1600,6
4654967,432,3
5895561,293,1
1387549,4919,14
113327,49,17
272364,208,7
330110,2275,7
6548421,4,1
6655878,8,2
311302,246,2
6680437,8,26
1002902,180,38
6855243,112,1
6974805,306,1
4504863,820,12
4524482,8,1
1091505,120,5
614052,882,13
7254292,788,1
4844848,94,1
4266495,13,3
7608262,638,1
1677960,3298,15
4502804,143,1
556392,818,2
7604704,302,3
7988976,443,2
7994638,5,3
10936,1218,4
151371,21071,34
60786,305,1
4826487,2,3
209989,2699,10
7233308,54,4
1465065,2081,18
1638081,18918,7
156864,1533,5
3539411,40,9
6106712,50,3
8892056,2,1
9211322,11,1
7975400,1,4
4738340,1363,4
9615698,393,1
7233044,370,3
4751468,5610,1
406848,113,4
9689384,631,1
124845,115,11
7793652,1212,2
4929932,293,3
78307,1931,11
9856074,0,2
4633499,3795,11
1262939,1,3
9984112,16,1
443509,1438,4
6764331,67,3
254028,2099,36
2107201,2194,2
667946,917,5
10127376,30,3
4169845,53,0
4672350,433,4
5166682,1123,4
9950656,111,6
10512289,0,1
394860,4121,17
796515,588,4
1175190,1309,10
10806414,0,1
1354680,219,1
1221616,144,5
5197280,85,1
495970,1090,6
1221550,249,2
403704,21,9
11046834,75,1
11066886,32,1
4893856,167,31
3806831,235,9
11267030,0,0
11267024,0,0
11267032,0,0
11267028,0,0
11278764,4,0
11278760,0,0
11278758,0,0
11278762,1,0
1662500,234,4
7537666,21,20
96684,20885,244
56407,1628,6
69683,313,4
1769,3663,9
10392,2832,4
76333,7,0
76543,5068,1
74400,2653,1
71489,334,9
202125,250,0
159380,104,0
73716,100,0
4138922,873,3
4129894,2,0
105220,1445,111
4123748,127,0
4118754,0,1
186558,7,0
7111,397,4
73232,74,34
155796,12,2
67529,338,23
163831,85,13
208194,438,7
1493202,71,0
1508789,6,0
242076,475,4
245204,2154,8
10576,15277,73
257038,92445,2
4559764,74,0
10327,1503,20
15771,10913,17
263810,2932,0
4132938,1,0
253937,21,4
4132933,0,0
1283581,6,0
78005,79,3
4132934,1,0
78279,21290,167
122874,145,4
1508697,46,0
1508692,28,0
78006,238,158
1508695,105,1
1508693,25,0
1486621,20,0
4488,1025,5
367611,2595,6
113958,450,2
1477769,28,0
384478,1,1
401880,3432,2
388608,10,33
551026,441,3
4081998,2,1
898117,6,3
4180482,0,0
819912,7,3
107797,2663,56
203363,2,8
323531,9,2
73634,71,0
91720,5,2
1216889,66,7
463067,969,28
322152,1048,8
359158,1760,8
1351006,3181,291
58601,457,13
1210702,146,8
247421,113,3
1448757,6,4
243243,36,31
152488,126,1
1559359,14231,2
96781,472,8
298703,60,7
1625345,899,1
1673974,21,0
1697488,34,2
1772041,201,8
1915871,11628,1
1928271,40,1
399640,391,3
1170385,434,3
2471231,159,0
2471211,4,0
2471251,13,0
2471171,55,0
1969961,3752,4
1698244,88,0
125400,966,2
131506,270,3
3715461,2536,5
4288978,587,0
251617,3780,11
339165,3729,29
4441,822,5
4059859,9,1
9111,835,0
4085697,13,0
95553,165,3
4123560,3,0
1410095,6,0
106124,330,9
4381512,505,1
3797641,1083,8
3797311,61,17
4447383,104,3
4567199,13,1
293574,628,12
554407,1002,10
4591691,2473,2
8122,479,2
3094591,8,1
600316,299,2
98863,1192,7
4672717,4,0
390742,63954,17
4693766,1097,3
4505954,6888,8
4853313,485,0
4860729,248,0
4990083,0,0
4992164,41,42
314804,4115,2
360214,1360,142
2232041,22519,7
4990400,5540,8
5159351,12,5
5119722,101,0
5037578,795,8
359988,214,99
162097,59,4
4712410,418,1
5283389,821,0
2898501,53,27
11479,20,3
4031460,37563,0
5509161,17136,2
4842359,6587,4
5568331,19,2
4959871,1657,2
4150,549,11
5812438,6,0
5334795,170,0
304669,70196,16
466397,3413,14
12953,297,19
6084882,0,1
8848,483,14
4041380,3,7
6362652,114,2
6529787,231,3
6542125,314,1
5687224,8,1
1669732,115,0
6254658,45,94
1008341,109,16
5637108,179,12
6806947,153,3
6992745,55,1
3122041,2987,1
4949716,295,0
417295,1517,16
7017305,224,3
4867612,1355,5
240688,194,12
1360072,588,3
7463248,0,1
1236053,3,0
320896,5,4
1515421,1623,5
54393,1736,9
7676508,785,2
289744,18,0
310797,3,0
7848990,437,1
5501173,1097,12
440013,7509,12
287316,1299,7
7926740,115,1
1702774,1517,6
1315399,13376,10
8741158,101,1
8771334,317,1
8786338,249,4
8787954,476,20
8311050,28,1
160978,6860,13
9040464,9,3
8997042,4965,0
344774,430,3
9427172,252,1
4809952,28,4
1194742,22,5
9679862,30,1
7260,1474,5
362682,156,7
811230,141,2
4469497,1,1
9856840,173,2
5231049,1119,14
9941906,26,1
169767,3143,6
5960768,1670,0
10103944,3,1
9460,52,6
8480288,944,11
2980651,11,8
10187886,28,1
5375,17548,17
10299120,3,1
1608352,330,10
10368994,49,1
7963842,1317,4
4401737,325,1
10430560,299,1
7664266,66,31
254385,2708,13
183216,40358,2
10519031,54,1
4816421,154,8
4903775,16,21
129734,9157,13
875471,58,4
10784326,76,1
10655929,142,0
10832750,31,1
409346,545,3
9796172,1498,4
1266380,2554,4
550434,222,1
392120,1003,4
10930872,1328,4
9905864,1621,9
561877,1174,3
10775034,71,5
11143766,6,2
4798732,19,10
7732282,3,0
5496393,132,2
806049,685,25
11227578,58,13
11239083,13,49
11347282,11,3
9101498,57,2
1244602,106,6
5111,2716,10
80343,1457,0
70783,23,2
65523,2559,31
67255,5082,38
5408,2236,4
9440,118543,47
71867,57,8
100158,599,25
79211,179,0
4775523,0,0
56125,720,35
123342,53,1
984913,84,1
142466,104,2
158783,297,0
4098,29747,5
255233,181,2
4234697,2853,0
260235,1012,1
1349334,1094,0
64905,2515,437
79363,1578,282
327969,95,4
86858,29,0
86852,120,0
82135,18,0
82134,217,0
134813,493,0
86862,223,0
134812,169,9
150124,306,11
342138,1762,3
65826,2008,5
273253,31,9
123732,231,16
268435,9,22
5421,1413,17
662863,93,2
1093,678,8
4180391,35,2
10492,5617,14
1094694,10,0
985372,2909,8
402046,4776,6
78480,297,74
1199402,301,3
12714,516,2
1243164,47,8
1336495,182,1
15115,633,14
1346368,53,0
5919,3877,8
78129,156,21
283692,73,40
1424328,5,10
68333,1281,13
15733,677,5
1443012,3,1
4517491,10,3
13955,37452,14
1351,8693,9
58650,215,5
1622509,36190,7
4241684,1014,1
1091469,30,2
1652702,3406,3
824763,602,4
1641542,842,2
116701,1371,0
159020,9,7
2127341,364,2
428667,86,7
6228046,2,1
2728961,23,0
2957281,14,1
1130807,5,1
3034511,2908,4
3109291,318,1
1650751,108,18
5890000,1,3
514366,7,15
1681260,0,1
565439,0,3
268759,46,9
200472,272,6
3112121,5,4
55441,1403,16
4047156,27,105
555144,1298,5
333708,148,3
4337827,587,25
273913,36,6
4343318,3,0
3780391,71,0
5248600,82,10
1745451,21,1
342460,850,13
1361975,52,2
1271639,97,12
4548940,458,4
1433699,1708,6
1355237,4,1
4591105,495,2
81283,761,5
1065373,2422,20
4853307,53,0
147707,464,15
1351584,63,1
281802,521,27
130649,771,17
4962061,0,0
4203835,1,1
258268,2999,13
4962059,2,0
4989837,3,1
9922,10707,1
5061167,1,4
5037227,17,19
5100770,34,0
5100777,265,0
5182541,282,3
5232535,7735,2
112678,513,8
1073881,832,9
5232526,9,0
1519071,1714,5
5232524,219,1
5232532,497,0
5232527,302,0
5232538,15,0
92179,2820,12
5227978,7,2
899073,2234,4
71373,296,3
351084,41,0
5232537,20,1
4022552,17,1
5232533,1830,0
9881582,7,0
9879740,48,0
1349811,2275,4
5347254,8356,10
4321788,845,1
5303995,3,1
5464618,65,1
603866,1025,8
5537659,91,2
1394082,2515,32
68995,417,24
5010625,487,5
64528,2564,5
471432,4215,4
2558,2810,12
193357,142,4
1260263,164,6
4063454,2104,2
6251108,13,46
6415422,592,1
5812696,990,3
5531419,124752,6
6607166,52,1
6680961,45,0
1006182,601,11
75562,318,30
1677798,3660,14
107647,282,6
5941858,987,3
4432275,39,1
7197414,137,0
7168722,9,8
6339106,0,1
1143308,686,5
275375,952,18
7339276,11,1
7347498,1,1
7658508,158,1
4458288,671,2
1419305,448,8
1310689,16,1
7613770,10,7
6980015,1013,6
8691202,346,1
651158,6,1
92998,14,1
6981783,25,0
242252,1489,48
254943,488,18
8232808,343,4
468853,16788,13
9445,2249,13
9093400,369,0
9151334,12075,1
5416530,264,5
8432760,2,1
5607820,95,6
9900748,53,0
131111,5416,16
3722101,18,2
281651,6280,0
7298,893,6
152177,3666,8
3159,3611,11
2118201,449,5
5857982,44,0
9149,826,15
155450,355,8
181013,1353,10
7859,652,17
2488,3428,11
4547280,1655,3
246610,19201,41
1240385,272,15
10878248,3,0
6656136,206,7
7256026,184,25
477272,311,36
427591,117,1
10351366,47,1
4332513,3652,7
409477,2179,11
7358538,19,0
16251,9403,14
325189,53750,26
5402,3089,7
10800130,13,1
6394980,50,10
10881306,24,5
7063077,2066,13
375616,182,9
10669187,173,1
12959,13983,24
8739372,273,28
993859,28,3
552,307,4
993635,1646,8
4731,7094,15
1689253,221,2
5474111,243,10
8982250,75,1
6788635,36,2
9664386,42,0
185142,8947,14
6575,7084,1
8786102,1860,4
11280070,8,2
7022547,54,2
9084590,385,2
11335542,17,1
662660,975,10
11218758,289,4
319057,1,0
56616,458,4
68448,47,1
250,9452,18
248619,20,0
13303,503,31
1397999,1,0
144833,55,0
74423,443,4
13741,3454,3
989,437,0
8210,2212,4
77138,4,1
78771,447,1
7076417,112,1
112700,45,1
113751,902,7
109918,187,23
124836,87,3
126456,309,56
15776,47554,80
145412,1216,15
2911,6291,17
163832,522,1
886,771,6
16801,1100,0
91825,20,1
1482521,1101,0
1482519,175,0
158703,1544,30
5728,25712,22
192930,63,22
4284,1052,15
282495,1658,2
320907,116,2
344679,34,0
311481,15,0
13316,16438,22
5587056,0,0
519611,880,1
314670,12,6
662325,474,1
187277,157,86
894049,1,0
261208,1605,1
990984,160,15
519542,0,0
1025848,29,1
83737,116,12
1147761,761,12
70034,45,0
10324,1568,8
426172,823,5
62215,8471,18
1385223,119,0
461130,83,0
2649,22862,12
288950,1326,2
248020,665,3
351614,100,9
391564,23982,14
1531036,427,0
1531040,127,0
1531034,210,0
1531039,116,0
1531035,126,0
1531037,16,0
275340,89,14
10835986,64,4
1636921,13,3
1639747,20,3
77146,2,1
1641987,0,0
414800,10991,3
1647488,631,2
1267414,528,14
497661,354,10
983980,114,2
181166,225,6
1977201,408,23
484583,277,13
2508901,0,4
2228171,270,264
13802,618,1
531682,17,4
447607,308,3
1692096,31,9
526197,20699,90
3674791,46,40
3867481,2238,1
7276,698,14
86231,464,3
3984461,1452,4
93509,6,8
375453,256,1
484723,2109,9
4051523,7,0
1408074,843,8
3059931,85,2
1644446,267,6
1436550,8,0
450136,757,6
4398829,2182,5
390666,258,1
4511502,4,0
4511500,135,0
4511501,74,0
4511499,1,0
4511494,0,0
4511488,18,0
4511496,1,0
4511495,9,0
4511503,12,0
4511497,42,0
4511498,43,0
4511492,335,0
4511491,13,0
4511482,0,0
4511483,48,0
4511489,75,0
4511484,1,0
4511493,1,0
4511487,50,0
4511486,5,0
4511485,1,0
4511490,6,0
1231856,88,2
362330,9,3
1230616,84,1
4578008,0,0
341369,4384,6
125996,640,40
1351257,29,0
102496,128,21
4605036,47,0
4519981,278,3
13158,1278,38
1479668,5039,12
165707,31403,13
81230,4489,0
1428228,4232,4
488640,19,4
407266,935,4
3197481,14238,0
346520,172,4
441841,168,2
345933,1736,29
1417341,2764,2
4248641,0,0
1280302,202,4
5671,777,2
80462,1361,47
5523842,1294,5
104030,68,3
5701039,1051,7
7235,3340,6
1467710,16,6
4770085,35,2
3842931,2979,8
614831,519,23
6175902,442,0
5896964,1,1
6296200,35,1
6365102,11,45
6400114,0,1
6409496,783,1
4388550,129,7
6670902,370,0
5260431,292,4
6687181,255,1
6687187,170,0
6809379,18,0
6816497,89,1
251713,943,21
1171210,812,14
6994479,446,1
5006548,763,6
4426460,0,0
7102945,6,0
5292497,496,1
4342112,40,0
6229182,2,3
1094733,215,6
1405489,7842,6
7479466,441,0
7479464,342,0
7479462,246,0
7479468,344,0
5406924,341,7
7553628,10,0
5836731,201,22
365658,431,26
454093,36,0
562090,284,1
7368142,44,3
14095,3005,81
6731971,3135,3
5818130,834,5
397426,3179,13
1654362,1,1
274445,1314,19
143811,103,11
1532482,2621,16
5878890,170,5
8483890,52,1
72352,8651,6
8686980,26,3
70036,1069,45
61518,240,184
1681611,3,1
538287,349,4
1181203,9720,11
9147510,10,3
5362155,647,3
9325200,4,1
8003454,23,0
2701991,20321,9
122106,1026,13
100886,43,2
9633660,33,20
9767608,130,1
1774901,12034,11
7032989,635,1
7576102,2397,10
5879277,11,5
6412260,7,7
5876038,692,1
5876039,179,0
130151,13,9
6801415,111,5
7025,1188,3
7886382,72,1
3881,2208,25
5030325,999,3
4081490,335,1
3866261,21119,8
2710181,652,3
64391,4302,23
383918,269,33
4152446,201,3
7976058,6,1
99538,2,1
7577258,27,2
1649422,233,12
4948628,89,3
866423,673,4
1600745,7,5
9063040,1,0
9499806,424,2
7843394,29,1
155831,16,6
322076,13630,19
338475,30,5
7122189,1,42
4204985,24,0
8593996,67,4
4869367,594,6
10675581,31,9
1120220,403,4
341290,1101,6
4542250,675962,7
5972556,11,4
384917,4092,8
5139306,7152,4
11323658,10,0
7811862,14,35
11384946,0,1
5427,730,11
56617,73,1
88519,26,0
69804,994,4
70785,773,4
77289,746,69
13433,493,5
6083,907,5
106503,185,1
4191736,156,0
105479,2603,5
158416,41,14
161956,470,1
54669,2055,84
4430064,120,1
259679,78,7
259685,7,0
260239,75,1
260241,26,0
259680,8,0
260238,13,0
260242,2,0
267209,581,20
259681,30,0
260240,152,0
88714,11,0
88713,11,0
6070,14371,5
62372,12541,19
5783,327,2
6861,21050,4
9022,5615,9
81571,500,3
5009055,1173,1
4987528,30,1
67742,793,17
385150,24,7
92251,785,4
505560,186,1
518241,32,1
267936,6930,12
817805,1,1
275052,60,5
193561,53,0
58704,7309,11
6605,24404,15
8589,309,0
261087,2201,5
341861,3,6
1114300,63,9
7804,279,7
111631,171,11
1259388,74,4
1276911,6,1
240820,374,30
95361,276,5
181770,9600,9
1348833,284,2
1211975,37,1
133171,27040,9
178481,104,9
441726,2489,7
1424839,19,1
294192,49,2
12527,25529,16
415642,2885,2
1455794,23,1
175541,128,6
1571149,25,0
1196176,91,8
1611767,3,0
1059920,2272,0
1272828,1,7
1660357,6,1
261843,712,36
2357041,11245,2
74189,17761,10
77712,94,2
6475101,5305,0
1617785,460,5
3858331,100,0
1624311,8,3
615950,4,9
3946391,22,1
777560,153,31
4044885,110,0
4044887,15,0
1511496,6616,2
4314610,352,1
745706,3095,8
480627,145,6
3146,521,11
4469338,1646,1
1585550,0,0
4548857,101,1
4435620,575,2
4578010,23,0
4395099,1673,3
1243202,456,0
1243201,30,0
1243200,80,0
1243204,5,0
1243203,23,0
118440,251,68
4719199,48,1
4749481,49,0
4749480,182,0
4749479,121,0
4749475,9,3
73444,1642,19
412589,1674,12
97170,525,9
4913462,711,4
4329164,472,6
4901579,248,0
5116971,385,2
1422816,8,0
1197,4796,5
388625,833,9
1161859,65,72
71163,80,10
1073110,660,12
2324011,222,7
4907362,217,1
3217251,487,1
325523,30356,11
1010824,891,14
4135261,10,1
4323788,651,2
4525205,2899,5
399360,7616,11
433403,501,25
5577235,2,1
5570948,13,2
4019604,479,6
5688559,65,8
2676521,265,5
4101312,5,5
1008797,1612,0
5762404,89,2
1420358,425,7
4452092,33743,7
260189,113,2
4051114,3881,8
181011,1711,23
306696,297,10
6522981,39,10
5334577,389,3
153745,258,10
1527450,123,3
1574590,120,0
11976,129979,6
445793,1,0
6644184,6362,4
4980013,175,3
6691419,763,3
4341385,257,4
6839359,2,3
240909,11164,9
6932609,1,0
6617262,2526,2
4245001,6,1
1038510,940,0
9303,3635,8
100307,467,48
280503,833,0
134759,103,8
7322024,1457,1
882121,1465,5
178009,6497,37
4860496,391,6
7513872,518,1
7543314,108,0
7661452,67,4
4513810,530,11
261933,2523,16
5938270,750,6
5953994,98,2
8317966,47,2
553864,362,11
8432180,5165,6
251615,261,11
8656140,61,3
4397415,323,4
1590749,29,7
4555522,394,0
4025941,448,7
97401,73,9
5181389,622,8
4989164,10,5
1224007,32,0
99941,498,20
4740968,5232,17
5834180,2515,1
464921,272219,23
7141231,140,2
131425,866,5
9741046,1945,1
5389476,215,4
74636,293,12
84510,138,7
7419698,104,5
10086952,52,4
261578,23573,6
10118348,55,1
10128760,12,0
10087490,22,1
10139090,36,1
507934,46939,6
6215498,359,2
10217084,35,1
9240374,352,3
7464,1053,5
206125,4120,31
5830676,3,2
6525071,9,2
80592,56,8
4838344,132,3
10502441,193,5
6936469,574,5
152483,34,3
10674101,146,0
4336125,711,3
10674099,140,0
6360162,782,3
8944978,28,1
10848570,29,1
8996490,1222,1
10967346,3,31
10989300,36,3
8363480,26,2
7265896,775,2
5962424,26,3
11189624,0,0
11189614,2,0
10364102,4,1
11189626,0,0
5385744,341,1
9794316,5,2
11189618,0,0
11189620,0,0
6187180,102,10
11189616,11,0
4122168,544,10
8688786,79,6
364223,185,1
1085300,20,5
11269400,285,1
8539346,221,9
1147126,12190,12
134228,36,50
1963231,758,333
11640,2383,11
56969,389,4
68450,1703,18
133420,192,0
133419,42,0
133418,27,0
76185,25,0
371930,254552,3
5049,587,7
66566,1223,3
365444,7,2
76470,294,2
77791,2467,1
79501,43169,5
102164,1,2
7561848,526,1
128104,25,1
141589,59,22
144911,77,0
149235,93,16
153351,174,5
9829,189,12
160773,24,17
171807,538,2
1563407,282,0
65173,1546,81
133203,1311,3
493002,517,16
319067,2,0
161703,845,5
10178,336,9
4702,67,0
388662,108,4
535598,202,8
341658,879,1
650843,68,40
4053146,1,3
4163938,6,5
148673,6,1
777819,2027,2
1168598,73,0
1180041,594,12
1193610,1959,4
125433,632,5
174029,216,1
1425209,12,14
1223355,403,2
1232855,49,2
1247138,27,0
1303966,194,1
576073,12,2
1349628,182,1
1352626,770,2
1397020,1132,0
248694,28,3
197501,1254,9
1411915,9,8
1411916,12,2
195216,315,10
1461027,216,2
1546751,483,2
185865,618,2
1636827,2,0
319999,1474,5
5321929,0,8
1679937,248,2
4258420,4,1
187359,1040,1
289604,1636,4
3128241,6,1
3202071,9,2
240948,14418,21
1337137,2292,2
1424375,482,4
303835,18,15
3665,887,7
150481,906,4
4083115,5,0
215268,38,42
4094922,250,1
4346554,238,0
1243214,32,0
1351817,260,2
505605,1043,1
1442119,4444,6
3881501,161,3
71745,4957,13
4917607,846,2
1590670,220,1
385649,132,4
5017872,360,2
4687625,678,0
5164767,40,1
240737,57,84
181301,780,7
5074308,76,17
1515908,221,2
307059,1077,15
1006925,59,0
3674991,102,1
103868,292,16
183977,186,1
375439,1109,38
118935,8674,36
16869,145,6
1216684,2248,8
5314896,53,0
2849331,85,2
4088438,197,0
259763,133,0
5314894,68,0
116232,355,0
113114,1734,2
111830,351,11
365626,254,8
1186830,71,3
115952,1224,33
5346687,320,1
5097772,1032,1
394735,24311,11
72725,4501,12
79683,16802,17
359918,7191,9
1276226,357,6
1085769,65,9
75269,227,30
5792270,15,1
1263417,391,5
5473857,51,2
203437,25,15
304648,31969,9
5901618,11,0
5901614,3,0
145322,219,11
5837902,85,1
1604179,3954,8
61905,2716,29
5908833,265,1
178085,60,27
1464799,14,19
305828,898,15
5287887,614,0
347332,1491,3
128195,1026,14
6344214,372,0
6748341,90,0
72780,19,2
85918,1441,10
94247,1295,2
1388929,22562,15
4974980,4,0
3720481,3,0
7036697,48,1
1092849,182,3
7128861,1275,3
461634,8547,5
332775,3228,29
5195715,0,10
379047,1376,38
5839039,0,1
4028460,1718,5
5856029,432,3
7624498,783,1
7678718,321,0
7838154,29,20
7147785,18599,8
2232101,2646,3
5250815,13,4
1433752,631,5
8368738,34,11
2511511,28,5
5438205,1071,0
59077,2130,19
9023142,134,1
16597,20,0
399156,8266,13
200915,287,0
99626,144,14
9081708,29,0
615952,130,2
294388,23,0
7616,26,0
86540,401,2
453999,553,6
2701291,39,1
1054266,76,1
86530,430,0
86538,221,0
4972760,28,0
87570,24,0
82998,1274,6
9192668,4,0
76022,8126,193
9130330,69,1
9472058,3417,0
8999808,339,6
327336,356,17
9551260,12,4
1707240,208,5
7106063,240,6
6040836,1235,2
1442992,3031,5
1427026,60,8
10230372,0,1
245645,303,13
9885086,175,5
7630586,2625,7
10374008,524,0
1485971,2870,10
57628,271,5
6344,3237,15
5405714,5610,8
7950732,927,3
10091806,12588,2
17048,1394,34
2062181,408,3
5993572,105,6
245220,47706,105
4139883,56,7
9665536,1100,1
1315473,958,13
5325296,20,3
4540384,126,2
372665,457,18
8125553,41532,25
77306,2242,3
1684880,549,15
11293530,4,1
406342,5299,11
328946,1435,15
337304,404,14
83654,65,5
84569,271,17
56733,619,2
57650,158,1
68746,128,11
209538,57,0
193027,45,0
5861,3599,5
236,97,0
103073,5174,20
122002,440,2
143978,215,3
90194,18,2
12705,498,10
207019,1,0
4570,6901,3
156031,498,6
16676,14535,5
6047,1166,12
134878,791,0
5048007,9,0
4169187,6,0
253434,47,0
254122,122,0
255164,21,1
1508679,19,0
297602,17,0
297605,2,0
299584,84,1
152485,154,7
314838,29,1
352808,185,1
